Status,Sample File,Sample Name,Comments,Analysis Method,Panel,Size Standard,Run Name,REF,SQI,SFNF,SQ,UD1,UD2,UD3,Plate,Lane, Well,Marker,Allele 1,Allele 2,Allele 3,Allele 4,Allele 5,Allele 6,Size 1,Size 2,Size 3,Size 4,Size 5,Size 6
FALSE,Box4-3A-237_C23.fsa,Box4-3A-237,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0858_,A01,090_,Apple2019_Plate3-6_PM1,94,C23,GD_142,146,157,,,,,146.49,157.22,,,,
FALSE,Box5-2C-469_C24.fsa,Box5-2C-469,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0954_,A02,090_,Apple2019_Plate3-6_PM1,94,C24,GD_142,144,146,,,,,144,146.29,,,,
FALSE,Box5-12B-466_D01.fsa,Box5-12B-466,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0962_,B01,002_,Apple2019_Plate3-6_PM1,13,D01,GD_142,146,157,,,,,146.07,156.82,,,,
FALSE,Box7-I5-1003_D02.fsa,Box7-I5-1003,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1058_,B02,002_,Apple2019_Plate3-6_PM1,13,D02,GD_142,,,,,,,,,,,,
FALSE,Box5-12C-479_D03.fsa,Box5-12C-479,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0970_,B01,010_,Apple2019_Plate3-6_PM1,14,D03,GD_142,165,165,,,,,164.93,164.93,,,,
FALSE,Box7-I6-1002_D04.fsa,Box7-I6-1002,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1066_,B02,010_,Apple2019_Plate3-6_PM1,14,D04,GD_142,144,151,,,,,143.89,150.56,,,,
FALSE,Box5-12D-493_D05.fsa,Box5-12D-493,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0978_,B01,018_,Apple2019_Plate3-6_PM1,29,D05,GD_142,151,163,,,,,150.46,162.74,,,,
FALSE,Box7-I7-1001_D06.fsa,Box7-I7-1001,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1074_,B02,018_,Apple2019_Plate3-6_PM1,29,D06,GD_142,144,151,,,,,143.84,150.56,,,,
FALSE,Box5-12E-509_D07.fsa,Box5-12E-509,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0986_,B01,026_,Apple2019_Plate3-6_PM1,30,D07,GD_142,137,144,,,,,137.14,143.88,,,,
FALSE,Box7-I8-1000_D08.fsa,Box7-I8-1000,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1082_,B02,026_,Apple2019_Plate3-6_PM1,30,D08,GD_142,144,151,,,,,143.88,150.57,,,,
FALSE,Box5-12F-547_D09.fsa,Box5-12F-547,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0994_,B01,034_,Apple2019_Plate3-6_PM1,45,D09,GD_142,137,151,,,,,137.05,150.47,,,,
FALSE,Box8-A1-616_D10.fsa,Box8-A1-616,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1090_,B02,034_,Apple2019_Plate3-6_PM1,45,D10,GD_142,153,157,,,,,152.6,156.7,,,,
FALSE,Box5-12G-570_D11.fsa,Box5-12G-570,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1002_,B01,042_,Apple2019_Plate3-6_PM1,46,D11,GD_142,144,157,,,,,143.83,156.79,,,,
FALSE,Box8-A2-619_D12.fsa,Box8-A2-619,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1098_,B02,042_,Apple2019_Plate3-6_PM1,46,D12,GD_142,151,153,,,,,151.03,153.06,,,,
FALSE,Box5-12H-600_D13.fsa,Box5-12H-600,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1010_,B01,050_,Apple2019_Plate3-6_PM1,61,D13,GD_142,144,144,,,,,143.89,143.89,,,,
FALSE,Box8-A3-Pl-588913_07_D14.fsa,Box8-A3-Pl-588913_07,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1106_,B02,050_,Apple2019_Plate3-6_PM1,61,D14,GD_142,144,151,,,,,143.83,150.56,,,,
FALSE,Box6-A1-100_D15.fsa,Box6-A1-100,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1018_,B01,058_,Apple2019_Plate3-6_PM1,62,D15,GD_142,144,153,,,,,143.78,152.6,,,,
FALSE,Box8-A4-Pl-324523_05_D16.fsa,Box8-A4-Pl-324523_05,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1114_,B02,058_,Apple2019_Plate3-6_PM1,62,D16,GD_142,139,157,,,,,139.3,156.84,,,,
FALSE,Box6-A2-101_D17.fsa,Box6-A2-101,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1026_,B01,066_,Apple2019_Plate3-6_PM1,77,D17,GD_142,146,173,,,,,146.06,173.06,,,,
FALSE,Box8-A5-Pl-588873_05_D18.fsa,Box8-A5-Pl-588873_05,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1122_,B02,066_,Apple2019_Plate3-6_PM1,77,D18,GD_142,151,165,,,,,150.47,165.03,,,,
FALSE,Box6-A3-102_D19.fsa,Box6-A3-102,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1034_,B01,074_,Apple2019_Plate3-6_PM1,78,D19,GD_142,137,153,,,,,137.18,152.76,,,,
FALSE,Box8-A6-Pl-589020_08_D20.fsa,Box8-A6-Pl-589020_08,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1130_,B02,074_,Apple2019_Plate3-6_PM1,78,D20,GD_142,137,146,,,,,137.19,146.09,,,,
FALSE,Box6-A4-103_D21.fsa,Box6-A4-103,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1042_,B01,082_,Apple2019_Plate3-6_PM1,93,D21,GD_142,144,153,,,,,143.79,152.66,,,,
FALSE,Box8-A7-Pl-588816_05_D22.fsa,Box8-A7-Pl-588816_05,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1138_,B02,082_,Apple2019_Plate3-6_PM1,93,D22,GD_142,148,153,,,,,148.44,152.66,,,,
FALSE,Box6-A5-104_D23.fsa,Box6-A5-104,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1050_,B01,090_,Apple2019_Plate3-6_PM1,94,D23,GD_142,148,153,,,,,148.37,152.71,,,,
FALSE,Box8-A8-Pl-588785_13_D24.fsa,Box8-A8-Pl-588785_13,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1146_,B02,090_,Apple2019_Plate3-6_PM1,94,D24,GD_142,146,151,,,,,146.16,150.64,,,,
FALSE,Box4-3B-171_E01.fsa,Box4-3B-171,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0771_,A01,003_,Apple2019_Plate3-6_PM1,11,E01,GD_142,135,157,,,,,135.27,157.08,,,,
FALSE,Box5-2D-481_E02.fsa,Box5-2D-481,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0867_,A02,003_,Apple2019_Plate3-6_PM1,11,E02,GD_142,144,146,,,,,143.84,146.1,,,,
FALSE,Box4-3C-239_E03.fsa,Box4-3C-239,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0779_,A01,011_,Apple2019_Plate3-6_PM1,12,E03,GD_142,137,146,,,,,137.31,146.33,,,,
FALSE,Box5-2E-495_E04.fsa,Box5-2E-495,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0875_,A02,011_,Apple2019_Plate3-6_PM1,12,E04,GD_142,135,153,,,,,135.09,152.58,,,,
FALSE,Box4-3D-262_E05.fsa,Box4-3D-262,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0787_,A01,019_,Apple2019_Plate3-6_PM1,27,E05,GD_142,153,153,,,,,152.86,152.86,,,,
FALSE,Box5-2F-511_E06.fsa,Box5-2F-511,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0883_,A02,019_,Apple2019_Plate3-6_PM1,27,E06,GD_142,144,146,,,,,143.79,146.07,,,,
FALSE,Box4-3E-301_E07.fsa,Box4-3E-301,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0795_,A01,027_,Apple2019_Plate3-6_PM1,28,E07,GD_142,,,,,,,,,,,,
FALSE,Box5-2G-549_E08.fsa,Box5-2G-549,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0891_,A02,027_,Apple2019_Plate3-6_PM1,28,E08,GD_142,135,153,,,,,135.07,152.59,,,,
FALSE,Box4-3F-315_E09.fsa,Box4-3F-315,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0803_,A01,035_,Apple2019_Plate3-6_PM1,43,E09,GD_142,146,153,,,,,146.27,152.9,,,,
FALSE,Box5-2H-578_E10.fsa,Box5-2H-578,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0899_,A02,035_,Apple2019_Plate3-6_PM1,43,E10,GD_142,144,157,,,,,143.83,156.79,,,,
FALSE,Box4-3G-356_E11.fsa,Box4-3G-356,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0811_,A01,043_,Apple2019_Plate3-6_PM1,44,E11,GD_142,144,153,,,,,144.1,152.89,,,,
FALSE,Box5-3A-415_E12.fsa,Box5-3A-415,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0907_,A02,043_,Apple2019_Plate3-6_PM1,44,E12,GD_142,144,157,,,,,143.79,156.78,,,,
FALSE,Box4-3H-379_E13.fsa,Box4-3H-379,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0819_,A01,051_,Apple2019_Plate3-6_PM1,59,E13,GD_142,157,165,,,,,157.05,165.25,,,,
FALSE,Box5-3B-448_E14.fsa,Box5-3B-448,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0915_,A02,051_,Apple2019_Plate3-6_PM1,59,E14,GD_142,144,157,,,,,143.73,156.79,,,,
FALSE,Box4-4A-257_E15.fsa,Box4-4A-257,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0827_,A01,059_,Apple2019_Plate3-6_PM1,60,E15,GD_142,146,157,,,,,146.37,157.06,,,,
FALSE,Box5-3C-470_E16.fsa,Box5-3C-470,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0923_,A02,059_,Apple2019_Plate3-6_PM1,60,E16,GD_142,144,151,,,,,143.73,150.47,,,,
FALSE,Box4-4B-175_E17.fsa,Box4-4B-175,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0835_,A01,067_,Apple2019_Plate3-6_PM1,75,E17,GD_142,153,165,,,,,152.98,165.33,,,,
FALSE,Box5-3D-482_E18.fsa,Box5-3D-482,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0931_,A02,067_,Apple2019_Plate3-6_PM1,75,E18,GD_142,137,144,,,,,137.18,143.78,,,,
FALSE,Box4-4C-242_E19.fsa,Box4-4C-242,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0843_,A01,075_,Apple2019_Plate3-6_PM1,76,E19,GD_142,135,137,,,,,135.29,137.41,,,,
FALSE,Box5-3E-496_E20.fsa,Box5-3E-496,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0939_,A02,075_,Apple2019_Plate3-6_PM1,76,E20,GD_142,135,157,,,,,135.13,156.9,,,,
FALSE,Box4-4D-264_E21.fsa,Box4-4D-264,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0851_,A01,083_,Apple2019_Plate3-6_PM1,91,E21,GD_142,144,157,,,,,144.06,157.11,,,,
FALSE,Box5-3F-520_E22.fsa,Box5-3F-520,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0947_,A02,083_,Apple2019_Plate3-6_PM1,91,E22,GD_142,146,146,,,,,146.2,146.2,,,,
FALSE,Box4-4E-302_E23.fsa,Box4-4E-302,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0859_,A01,091_,Apple2019_Plate3-6_PM1,92,E23,GD_142,,,,,,,,,,,,
FALSE,Box5-3G-550_E24.fsa,Box5-3G-550,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0955_,A02,091_,Apple2019_Plate3-6_PM1,92,E24,GD_142,144,153,,,,,143.9,152.89,,,,
FALSE,Box6-A6-105_F01.fsa,Box6-A6-105,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0963_,B01,003_,Apple2019_Plate3-6_PM1,11,F01,GD_142,144,153,,,,,143.78,152.69,,,,
FALSE,Box8-A9-Pl-589023_05_F02.fsa,Box8-A9-Pl-589023_05,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1059_,B02,003_,Apple2019_Plate3-6_PM1,11,F02,GD_142,,,,,,,,,,,,
FALSE,Box6-A7-106_F03.fsa,Box6-A7-106,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0971_,B01,011_,Apple2019_Plate3-6_PM1,12,F03,GD_142,151,153,,,,,150.47,152.6,,,,
FALSE,Box8-C1-ADE_F04.fsa,Box8-C1-ADE,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1067_,B02,011_,Apple2019_Plate3-6_PM1,12,F04,GD_142,137,144,,,,,137.16,143.89,,,,
FALSE,Box6-A8-107_F05.fsa,Box6-A8-107,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0979_,B01,019_,Apple2019_Plate3-6_PM1,27,F05,GD_142,150,152,,,,,150.37,152.5,,,,
FALSE,Box8-C2-ADD_F06.fsa,Box8-C2-ADD,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1075_,B02,019_,Apple2019_Plate3-6_PM1,27,F06,GD_142,131,151,,,,,130.9,151.02,,,,
FALSE,Box6-A9-108_F07.fsa,Box6-A9-108,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0987_,B01,027_,Apple2019_Plate3-6_PM1,28,F07,GD_142,,,,,,,,,,,,
FALSE,Box8-C3-ADC_F08.fsa,Box8-C3-ADC,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1083_,B02,027_,Apple2019_Plate3-6_PM1,28,F08,GD_142,144,151,,,,,143.78,150.47,,,,
FALSE,Box6-C1-109_F09.fsa,Box6-C1-109,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0995_,B01,035_,Apple2019_Plate3-6_PM1,43,F09,GD_142,135,137,,,,,135.02,137.14,,,,
FALSE,Box8-C4-1036_F10.fsa,Box8-C4-1036,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1091_,B02,035_,Apple2019_Plate3-6_PM1,43,F10,GD_142,144,151,,,,,143.83,150.47,,,,
FALSE,Box6-C2-110_F11.fsa,Box6-C2-110,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1003_,B01,043_,Apple2019_Plate3-6_PM1,44,F11,GD_142,144,153,,,,,143.73,153.06,,,,
FALSE,Box8-C5-1037_F12.fsa,Box8-C5-1037,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1099_,B02,043_,Apple2019_Plate3-6_PM1,44,F12,GD_142,144,151,,,,,143.78,150.56,,,,
FALSE,Box6-C3-111_F13.fsa,Box6-C3-111,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1011_,B01,051_,Apple2019_Plate3-6_PM1,59,F13,GD_142,144,153,,,,,143.78,153.06,,,,
FALSE,PI_590184_17_GD_F14.fsa,PI_590184_17_GD,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1107_,B02,051_,Apple2019_Plate3-6_PM1,59,F14,GD_142,153,153,,,,,152.6,152.6,,,,
FALSE,Box6-C4-112_F15.fsa,Box6-C4-112,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1019_,B01,059_,Apple2019_Plate3-6_PM1,60,F15,GD_142,144,157,,,,,143.73,156.75,,,,
FALSE,PI_590185_12_Jon_F16.fsa,PI_590185_12_Jon,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1115_,B02,059_,Apple2019_Plate3-6_PM1,60,F16,GD_142,146,163,,,,,146.1,162.76,,,,
FALSE,Box6-C5-113_F17.fsa,Box6-C5-113,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1027_,B01,067_,Apple2019_Plate3-6_PM1,75,F17,GD_142,135,151,,,,,135.05,150.47,,,,
FALSE,PI_247021_04_Coxs_F18.fsa,PI_247021_04_Coxs,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1123_,B02,067_,Apple2019_Plate3-6_PM1,75,F18,GD_142,151,153,,,,,150.47,152.6,,,,
FALSE,Box6-C6-114_F19.fsa,Box6-C6-114,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1035_,B01,075_,Apple2019_Plate3-6_PM1,76,F19,GD_142,144,157,,,,,143.79,156.73,,,,
FALSE,PI_588850_11_RBL_F20.fsa,PI_588850_11_RBL,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1131_,B02,075_,Apple2019_Plate3-6_PM1,76,F20,GD_142,144,151,,,,,143.89,150.56,,,,
FALSE,Box6-C7-115_F21.fsa,Box6-C7-115,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1043_,B01,083_,Apple2019_Plate3-6_PM1,91,F21,GD_142,144,146,,,,,143.84,146.2,,,,
FALSE,PI_588817_05_McR_F22.fsa,PI_588817_05_McR,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1139_,B02,083_,Apple2019_Plate3-6_PM1,91,F22,GD_142,144,146,,,,,143.84,146.1,,,,
FALSE,Box6-C8-116_F23.fsa,Box6-C8-116,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1051_,B01,091_,Apple2019_Plate3-6_PM1,92,F23,GD_142,146,151,,,,,146.23,150.64,,,,
FALSE,PI_588953_14_BD_F24.fsa,PI_588953_14_BD,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1147_,B02,091_,Apple2019_Plate3-6_PM1,92,F24,GD_142,144,153,,,,,143.9,152.73,,,,
FALSE,Box4-4F-316_G01.fsa,Box4-4F-316,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0772_,A01,004_,Apple2019_Plate3-6_PM1,9,G01,GD_142,153,153,,,,,152.98,152.98,,,,
FALSE,Box5-3H-579_G02.fsa,Box5-3H-579,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0868_,A02,004_,Apple2019_Plate3-6_PM1,9,G02,GD_142,144,144,,,,,143.84,143.84,,,,
FALSE,Box4-4G-358_G03.fsa,Box4-4G-358,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0780_,A01,012_,Apple2019_Plate3-6_PM1,10,G03,GD_142,144,153,,,,,144.05,152.87,,,,
FALSE,Box5-4A-416_G04.fsa,Box5-4A-416,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0876_,A02,012_,Apple2019_Plate3-6_PM1,10,G04,GD_142,131,153,,,,,130.96,152.76,,,,
FALSE,Box4-4H-380_G05.fsa,Box4-4H-380,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0788_,A01,020_,Apple2019_Plate3-6_PM1,25,G05,GD_142,144,165,,,,,144.14,165.25,,,,
FALSE,Box5-4B-449_G06.fsa,Box5-4B-449,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0884_,A02,020_,Apple2019_Plate3-6_PM1,25,G06,GD_142,144,157,,,,,143.89,156.82,,,,
FALSE,Box4-5A-299_G07.fsa,Box4-5A-299,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0796_,A01,028_,Apple2019_Plate3-6_PM1,26,G07,GD_142,146,157,,,,,146.3,156.97,,,,
FALSE,Box5-4C-471_G08.fsa,Box5-4C-471,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0892_,A02,028_,Apple2019_Plate3-6_PM1,26,G08,GD_142,144,157,,,,,143.73,156.79,,,,
FALSE,Box4-5B-206_G09.fsa,Box4-5B-206,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0804_,A01,036_,Apple2019_Plate3-6_PM1,41,G09,GD_142,137,153,,,,,137.29,152.82,,,,
FALSE,Box5-4D-483_G10.fsa,Box5-4D-483,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0900_,A02,036_,Apple2019_Plate3-6_PM1,41,G10,GD_142,144,165,,,,,143.83,164.88,,,,
FALSE,Box4-5C-243_G11.fsa,Box4-5C-243,None,CU_2019,PM_1_GD142_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0812_,A01,044_,Apple2019_Plate3-6_PM1,42,G11,GD_142,144,153,,,,,143.94,152.83,,,,
